,Issue_id,Duplicated_issue,Title,Description
870,2308.0,,"['workbench', 'action', 'example']","['problems', 'example', 'comibm', 'reference', 'plugin', 'fix', 'eclipse', 'platform', 'toolbar', 'button', 'pencil', 'example', 'workbench', 'action', 'follow', 'print', 'console', 'create', 'action', 'reason', 'plugin', 'unable']"
871,2309.0,,"['move', 'different', 'reveal']","['resource', 'perspective', 'bookmarks', 'appear', 'dock', 'navigator', 'repositories', 'bookmarks', 'navigator', 'reveal', 'bookmarks', 'outline', 'repositories', 'reveal', 'surprise', 'different', 'reveal']"
872,2310.0,,"['bookmark', 'select']","['testtxt', 'bookmark', 'bookmarks', 'choose', 'select', 'bookmarks', 'choose', 'select', 'bookmark', 'remember', 'number', 'character', 'select', 'marker', 'annotation', 'update', 'number', 'character', 'record', 'create']"
873,2311.0,,[],"['shortcut', 'logical', 'outline', 'semantics', 'regular']"
874,2312.0,,"['perspective', 'close', 'gentgj']","['perspective', 'remain', 'simply', 'close', 'perspective', 'option', 'surprise', 'navigate', 'perspectives', 'particularly', 'perspective', 'contain', 'click', 'button', 'natural', 'dialog', 'ask', 'perspective', 'disable', 'button', 'dialog', 'implementation', 'dialog', 'workbenchpage']"
875,2313.0,,"['perspectives', 'additional', 'perspectives', 'layout']","['change', 'layout', 'perspective', 'expect', 'perspective', 'layout', 'change', 'perspective', 'option', 'window', 'rearrange', 'debugger', 'perspective', 'doesnt', 'remember', 'window']"
876,2314.0,,"['drag', 'separator', 'detach', 'gentnr']","['resource', 'perspective', 'outline', 'navigator', 'separator', 'editors', 'detach', 'editors', 'instead', 'desire', 'effect', 'move', 'cursor', 'strange', 'nonlinearity']"
877,2315.0,,"['preferences', 'properties', 'example', 'work', 'genuol']","['examples', 'work', 'display', 'examples', 'instal', 'eclipseexe', 'create', 'project', 'select', 'properties', 'follow', 'unable', 'create', 'select', 'property', 'properties', 'example', 'resources', 'properties', 'window', 'preferences', 'select', 'example', 'unable', 'create', 'select', 'preference', 'preferences', 'examples', 'general', 'extensions', 'properties', 'plugin', 'unable', 'plugin', 'unable', 'preferences', 'plugin', 'unable', 'plugin', 'unable', 'plugin', 'unable']"
878,2316.0,,"['open', 'confuse']","['property', 'example', 'register', 'editor', 'create', 'property', 'example', 'editor', 'editor', 'withdefault', 'editor', 'property', 'editor', 'default', 'editor', 'editor', 'double', 'defualt', 'editor', 'change', 'default', 'editor', 'default', 'editor', 'probably', 'work', 'design', 'default', 'editor', 'design', 'confuse', 'change', 'default', 'editor', 'effect', 'perform']"
879,2317.0,,"['wizard', 'example']","['appear', 'wizard', 'miss', 'closer', 'examination', 'resource', 'incorrect', 'platform', 'look', 'directory', 'miss', 'plugins', 'directory', 'qualification', 'specify', 'call', 'eclipseexe', 'select', 'category', 'wizard', 'example', 'square', 'select', 'wizard', 'example', 'plugin', 'unable']"
880,2318.0,,"['hierarchy', 'resize']","['jresdk', 'duplicate', 'eclipse', 'perspective', 'project', 'myclass', 'outline', 'hierarchy', 'double', 'entire', 'desktop', 'myclass', 'shrink', 'original', 'sizelocation', 'happen', 'select', 'hierarchy', 'problem', 'critical', 'problem', 'reveal', 'element', 'editor', 'problem', 'package', 'navigator', 'desktop']"
881,2319.0,,"['people', 'example']","['perspective', 'examples', 'select', 'people', 'unable', 'instantiate', 'plugin', 'unable']"
882,2320.0,,"['people', 'contributions', 'example']","['perspective', 'examples', 'select', 'people', 'unable', 'instantiate', 'plugin', 'unable']"
883,2321.0,,"['version', 'remember', 'session', 'geoxqa']","['workspace', 'switch', 'manage', 'perspective', 'select', 'version', 'restart', 'set']"
884,2322.0,,"['preferences', 'fail', 'preference']","['project', 'project', 'properties', 'skip', 'show', 'properly', 'nonjui', 'reopen', 'properties', 'dialog', 'reverse', 'appear', 'reopen', 'select', 'cause', 'theres', 'dialog', 'unclear', 'cause', 'problem', 'resilient', 'affect', 'cause', 'problem', 'itpjui', 'severe', 'properties', 'throw', 'probem', 'handle', 'better']"
885,2323.0,,"['navigator', 'select', 'project']","['option', 'editselect', 'navigator', 'select', 'project']"
886,2324.0,,['comment'],"['determine', 'context', 'control', 'wizard', 'comment', 'imply', 'wizard', 'dialogs', 'determine', 'context', 'control', 'dialog']"
887,2325.0,,"['properties', 'miss', 'project']","['jresdk', 'project', 'properties', 'package', 'miss', 'project', 'project', 'properties', 'navigator', 'specific', 'resources', 'currently', 'ijavaelements', 'preference', 'generalize', 'support', 'object', 'underlie', 'resources', 'project', 'reference', 'manage', 'contribute', 'ijavaelements', 'notice', 'miss', 'feature', 'package', 'navigator', 'complain', 'move']"
888,2326.0,,"['work', 'tear', 'gepiss']","['possibly', 'cause', 'create', 'initially', 'put', 'workbench', 'correct', 'platform', 'behavior', 'call', 'setparent', 'leave', 'widgets', 'isolate', 'similiar', 'problem', 'tooltips', 'show', 'window', 'problem', 'explain', 'swtexception', 'navigator', 'context', 'work', 'detach', 'reattached', 'readme', 'work', 'detach', 'reattached', 'initially', 'create', 'detach', 'reattached', 'workbench', 'window', 'longer', 'workaround', 'reopen', 'problem', 'create', 'workbench', 'window', 'detach', 'reattached']"
889,2327.0,,['compare'],"['jresdk', 'compare', 'plugin', 'duplicate', 'options', 'project', 'project', 'compare', 'plugin', 'move', 'compare', 'plugin', 'trigger', 'creation', 'action', 'itpvcm', 'strange', 'platform', 'load', 'action', 'load', 'responsibility', 'wellbehaved', 'platform', 'move']"
890,2328.0,,"['manage', 'specify', 'extensions', 'gerggw']","['extensions', 'contain', 'manage', 'fullbasic', 'better', 'ignore', 'devices']"
891,2329.0,,"['hyperlink', 'gesizj']","['hyperlink', 'helpabout', 'dialog']"
892,2331.0,2164.0,"['check', 'doesnt']","['require', 'click', 'select', 'second', 'require', 'checkboxtables', 'require', 'select', 'check', 'response', 'second', 'checkmark', 'appear', 'fairly', 'instantaneous']"
893,2332.0,,['gesyde'],"['editor', 'modify', 'folderproject', 'prompt', 'current', 'change']"
894,2333.0,,"['start', 'editor', 'delete']","['change', 'editor', 'delete', 'edit', 'editor', 'delete', 'prompt', 'change', 'anymore', 'workbook', 'notice', 'outline', 'visible']"
895,2334.0,,"['editor', 'detect', 'delete', 'geszeb']","['editor', 'change', 'delete', 'editor', 'delete', 'usually', 'dialog', 'say', 'delete', 'change', 'dialog', 'hit', 'delete', 'click', 'editor', 'operation', 'dialog']"
896,2335.0,,"['release', 'stringmatcher']","['stringmatcher', 'string', 'occurrence', 'pattern', 'string', 'example', 'currently', 'segcount', 'actually', 'wildcards', 'return', 'target', 'pattern', 'theyre', 'currently', 'reach', 'notice', 'ignorewildcards', 'doesnt', 'length', 'currently', 'return', 'return', 'correct', 'return', 'segcount', 'fsegmentslength', 'pattern', 'contain', 'return', 'itpjuiwinnt', 'search', 'result', 'touppercase', 'example', 'discussion', 'mappings', 'stringmatcher']"
897,2336.0,,"['usability', 'import', 'select']","['select', 'project', 'import', 'wizard', 'import', 'select', 'directory', 'import', 'appear', 'wizard', 'default', 'select', 'import', 'directory', 'select', 'directory', 'default']"
898,2337.0,,"['critical', 'walkback', 'upgrade']","['reason', 'noncritical', 'walkback', 'happen', 'yesterday', 'example', 'launcher', 'example', 'launcher', 'example', 'workspace', 'basically', 'create', 'project', 'workspace', 'import', 'examples', 'source', 'project', 'delete', 'little', 'project', 'target', 'workspaces', 'plugins', 'directory', 'upgrade', 'metadata', 'project', 'workspace', 'start', 'eclipse', 'follow', 'walkbacks', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'errors', 'children', 'exception', 'children', 'exception', 'create', 'editor', 'interestingly', 'cause', 'problems', 'walkback', 'try', 'errors', 'problems', 'occur', 'invoke', 'plugin', 'errors', 'children', 'exception', 'children', 'errors', 'catch', 'report', 'prettier', 'manner', 'delete', 'project', 'expect', 'handle', 'better']"
899,2338.0,,"['navigator', 'resource', 'dialog', 'folders']","['resources', 'dialog', 'resource', 'match', 'resources', 'folders']"
900,2339.0,,"['project', 'navigator', 'context', 'package']","['rightclick', 'project', 'package', 'notice', 'openclose', 'project', 'menuitems', 'appear', 'project', 'navigator', 'notice', 'menuitems', 'appear']"
901,2340.0,,"['project', 'context', 'context', 'sensitive']","['rightclick', 'project', 'navigator', 'notice', 'project', 'project', 'appear', 'grey', 'change', 'depend', 'context', 'project', 'project', 'close', 'project', 'project']"
902,2341.0,2051.0,"['memory', 'errors', 'report']","['rebuild', 'message', 'errors', 'build', 'console', 'exception', 'inform', 'memory', 'contribute', 'general', 'runtime', 'exceptions', 'propagate', 'platform', 'handle', 'move', 'suspect', 'message', 'problems', 'see', 'status', 'object', 'someones', 'istatus', 'implementation', 'premissive', 'generate', 'string', 'standard', 'status', 'assert', 'message']"
903,2342.0,,"['appear', 'middle']","['initially', 'description', 'neatly', 'sort', 'exist', 'sort', 'behaviour', 'override', 'appear']"
904,2343.0,,"['provide', 'option', 'workbench']","['think', 'private', 'prevent', 'create', 'perspective', 'option', 'workbench', 'extensionpoint', 'provide', 'attribute', 'schema', 'examples', 'launcher', 'supply', 'ancillary', 'functionality', 'relate', 'example', 'necessary', 'desirable', 'example', 'manually', 'leave', 'hide', 'reduce', 'clutter', 'perspective']"
905,2344.0,,"['selection', 'service']","['selection', 'service', 'windows', 'dispose', 'copy', 'isvdoc']"
906,2345.0,,"['editor', 'different', 'editor', 'effect', 'gewmsq']","['reproduce', 'script', 'resource', 'editor', 'example', 'default', 'project', 'testxml', 'editor', 'script', 'resource', 'editor', 'example', 'totally', 'ignore', 'content', 'select', 'testxml', 'navigator', 'choose', 'default', 'editor', 'happen', 'reactivate', 'script', 'resource', 'editor', 'example', 'search', 'exist', 'consider', 'editor', 'editor', 'editor', 'different']"
907,2346.0,,"['workbench', 'examples']","['examples', 'require', 'workbench', 'runnables', 'package', 'launcher']"
908,2347.0,2797.0,"['editors', 'appear', 'active', 'inactive']","['switch', 'process', 'outside', 'eclipse', 'native', 'active', 'inactive', 'eclipse', 'editors', 'remain', 'colour', 'appear', 'confuse', 'repeat', 'select', 'editor', 'eclipse', 'colourize', 'switch', 'restore', 'eclipse', 'background']"
909,2348.0,,['examples'],"['pointer', 'exception', 'try', 'examples', 'obtain', 'baseurl', 'fileurl', 'fileurl', 'urlnonnls', 'handle', 'exception']"
910,2349.0,,['outline'],['outline']
911,2350.0,,"['wizards', 'default', 'location', 'directory']","['create', 'project', 'get', 'start', 'wizard', 'uncheck', 'default', 'location', 'notice', 'indicate', 'default', 'location', 'specify', 'nondefault', 'location', 'likely', 'default', 'location', 'prefer', 'opportunity', 'directory', 'directory', 'easily', 'select', 'delete', 'applications', 'select', 'type', 'want', 'replace', 'entire', 'project', 'creation', 'wizard', 'move', 'resolve', 'overlap', 'content', 'issue']"
912,2351.0,,"['rename', 'navigator', 'getafw']","['select', 'resource', 'navigator', 'invoke', 'rename', 'double', 'outline', 'appear', 'select', 'navigator', 'result', 'rename', 'operation', 'cancel', 'consistent', 'windows', 'explorer', 'test', 'windows', 'explorer', 'eclipse', 'windows', 'eclipse', 'windows', 'windows', 'explorer', 'rename', 'close', 'editor', 'eclipse', 'rename']"
913,2352.0,,"['overwrite', 'perspective', 'dialog', 'getavp']","['invoke', 'perspective', 'select', 'perspective', 'exist', 'result', 'overwrite', 'confirmation', 'dialog', 'appear', 'comment', 'question']"
914,2353.0,,"['editor', 'save', 'lock', 'discard', 'change', 'getazl']","['save', 'lock', 'editor', 'discard', 'change', 'create', 'workbench', 'lock', 'modify', 'workbench', 'prompt', 'message', 'ask', 'message', 'change', 'editor', 'leave', 'option', 'simply', 'save']"
915,2354.0,,"['customize', 'dialog', 'mention', 'action', 'things']","['choose', 'perspective', 'customize', 'menitions', 'action', 'categories', 'wizards', 'perspectives', 'actually', 'action', 'include', 'freefloating', 'action', 'terminology']"
916,2355.0,,[],"['override', 'mark', 'little']"
917,2356.0,1983.0,"['editor', 'button', 'getclm']","['button', 'editor', 'talk', 'expect', 'show', 'dialog', 'windows', 'platform', 'proper', 'solution', 'instead', 'place', 'button', 'get', 'people', 'complain', 'button', 'wait', 'comment']"
918,2357.0,,"['dialog', 'button', 'clip', 'getdpu']","['filenewother', 'dialog', 'solaris', 'button', 'botton', 'dialog', 'clip']"
919,2358.0,,"['dialog', 'header', 'visible', 'getdsa']","['filenewother', 'dialog', 'select', 'column', 'dialog', 'change', 'solaris', 'visible', 'header', 'visible', 'select', 'stream', 'follow', 'display', 'message', 'stream', 'widget', 'character', 'message', 'disappear', 'stream', 'create', 'stream', 'visible', 'problem', 'probably', 'colour', 'dialog', 'background', 'solaris', 'default', 'colour']"
920,2359.0,,"['editors', 'example', 'getdxh']","['editors', 'useful', 'editor', 'preference', 'appear', 'preference', 'example']"
921,2360.0,,"['callbacks', 'notice', 'change']","['notepad', 'change', 'notepad', 'eclipse', 'workbench', 'problem', 'editor', 'activate', 'notepad', 'open', 'change', 'message', 'deactivate', 'reactivate', 'editor', 'activate', 'editor', 'message', 'dialog', 'ask', 'change', 'problem', 'mark']"
922,2361.0,,"['problems', 'getmji']","['rivieres', 'subject', 'orgeclipseui', 'extension', 'point', 'extension', 'miss', 'topics', 'thank', 'ensure', 'verify', 'actual', 'change', 'verify', 'release', 'verify', 'orgeclipseui', 'plugin', 'directory', 'appear', 'platform', 'plugin', 'developers', 'extension', 'point', 'reference', 'eclipse']"
923,2362.0,,['editor'],"['believe', 'change', 'close', 'open', 'content', 'create', 'call', 'notice', 'editor', 'editor', 'change', 'content', 'edit', 'change', 'editors', 'know', 'activex', 'contols', 'ipersiststorage', 'interfaces', 'isdirty', 'pretty', 'embed', 'object', 'interface', 'hook', 'ioleobject', 'interface', 'support', 'idataobject', 'ipersiststorage', 'mechanism', 'investigate', 'mechanism', 'public', 'boolean', 'isdirty', 'access', 'persistant', 'storage', 'mechanism', 'address', 'comsok', 'return', 'ipersiststorage', 'permstorage', 'ipersiststorage', 'content', 'permanent', 'storage', 'different', 'result', 'return', 'followup', 'call', 'call', 'call', 'isdirty', 'listener', 'callback', 'editor', 'becames', 'enable', 'disable', 'acelerators', 'work', 'msword', 'activate', 'isdirty', 'msword', 'mspaint', 'original', 'problem', 'discribed', 'editor', 'wordpad', 'winword', 'change', 'method', 'worddocument', 'instead', 'winword', 'specific', 'problem', 'wordpad', 'problem', 'describe', 'readme', 'editor', 'track', 'properly', 'editors', 'editor', 'update', 'properly', 'cause', 'prompt', 'content', 'editor', 'close', 'content', 'workbench', 'accelerator', 'editor', 'accelerator', 'workbench', 'action', 'editor', 'active', 'correspond', 'action', 'pulldown', 'accelerators', 'define', 'editor']"
924,2363.0,,"['workbenh', 'inside', 'dialog', 'geueje']","['wizard', 'appear', 'select', 'perspective', 'observe', 'wizard', 'scroll', 'wizard', 'shouldnt', 'wizard', 'dialog', 'select', 'switch', 'perspective', 'doesnt', 'wizard', 'dialog', 'actually', 'workbench', 'move']"
925,2364.0,,"['scroll', 'flash']","['editor', 'scrapbook', 'select', 'select', 'drag', 'observe', 'editor', 'autoscrolls', 'scroll', 'slower', 'editor', 'select', 'appearently', 'longer']"
926,2365.0,,"['default', 'modify', 'resources', 'automatically', 'manual']","['default', 'manual', 'check', 'unchecked', 'have', 'unchecked', 'cause', 'trouble', 'tool', 'unclear', 'change', 'default', 'recommend']"
927,2366.0,,"['usability', 'importer', 'geuofz']","['importer', 'doesnt', 'import']"
928,2367.0,,"['bookmark', 'accept', 'string']","['string', 'bookmark', 'action', 'string', 'allow', 'handle']"
929,2368.0,,"['miss', 'customize', 'perspective', 'dialog']","['customize', 'perspective', 'dialog', 'entries', 'perspectives', 'resource', 'content', 'software', 'update']"
930,2369.0,,"['workbench', 'workspace', 'exit', 'geumki']","['currently', 'perform', 'workspace', 'exit', 'restart', 'option', 'allow', 'perform', 'action', 'necessary', 'correspond', 'folder', 'manually', 'ideally', 'saveas', 'better']"
931,2370.0,2699.0,"['hide', 'important', 'information']","['run', 'eclipse', 'conclusion', 'dialog', 'appear', 'metadata', 'dialog', 'detail', 'button', 'check', 'delete', 'figure', 'consolelog', 'option', 'inform', 'problem', 'eclipse', 'metadata', 'project', 'workspace', 'backup', 'strategy', 'write', 'dialogs', 'information']"
932,2371.0,,"['properties', 'project', 'contain', 'project']","['create', 'project', 'specific', 'output', 'location', 'package', 'project', 'properties', 'project', 'location', 'project', 'navigator', 'argument', 'make', 'resource', 'resource', 'adapter', 'contribute', 'javaelements', 'move']"
933,2373.0,,"['intuitive', 'workbench', 'location']","['theres', 'figure', 'workbench', 'locate', 'workaround', 'project', 'location', 'annoy', 'feature', 'miss', 'move']"
934,2374.0,,"['delete', 'resource', 'delete']","['create', 'resource', 'delete', 'select', 'delete', 'message', 'resource', 'outofsync', 'delete', 'resouce', 'test', 'happen', 'happen']"
935,2375.0,,"['suggest', 'change', 'eclipse', 'examples', 'wizards']","['follow', 'setwindowtitle', 'better', 'constructor', 'follow', 'string', 'classname', 'return', 'wouldnt', 'enablement', 'prevent', 'comment', 'method', 'creation', 'subclasses', 'reimplement', 'method', 'create', 'wizard', 'visible', 'add', 'create', 'control', 'suggest', 'wizards', 'replace', 'public', 'setvisible', 'supersetvisible', 'textsetfocus', 'save', 'dialog', 'settings', 'call', 'wizards', 'perform', 'finish', 'method', 'settings', 'finish', 'success', 'comment', 'create', 'component']"
936,2376.0,,"['wizard', 'problems']","['pretend', 'launch', 'eclipse', 'project', 'mysterious', 'wizard', 'button', 'happen', 'actually', 'postit', 'theres', 'relate', 'dialog', 'default', 'location', 'project', 'perspective', 'perspective', 'window', 'wizard', 'obscure', 'default', 'location', 'set', 'wizard']"
937,2377.0,,"['welcome', 'welcome', 'strange', 'allow', 'multiple', 'selections', 'geuvsb']","['welcome', 'select', 'visible', 'paragraph', 'unusual']"
938,2378.0,,"['preferences', 'incorrect', 'invalid', 'value', 'handle', 'preferences']","['development', 'workspace', 'location', 'nonexistant', 'directory', 'windows', 'create', 'directory', 'button', 'enable', 'select', 'preference', 'invalid', 'value', 'browse', 'workspace', 'location', 'actually', 'select', 'directory', 'create', 'directory', 'button', 'enable', 'select', 'preference', 'invalid', 'value', 'directory', 'reopen', 'preferences', 'dialog', 'behaviour', 'preference', 'framework', 'move', 'consideration']"
939,2379.0,,"['editor', 'expand', 'geuwhg']","['doubleclicking', 'editor', 'expand', 'expand', 'need', 'expect', 'doubleclick', 'effect']"
940,2380.0,,"['visual', 'indication', 'current', 'geuwnu']","['look', 'stack', 'current', 'correspond', 'active', 'perspective', 'navigator', 'package', 'active', 'watch', 'closely', 'difference', 'notice', 'difference', 'active', 'inactive', 'little', 'explicit']"
941,2381.0,,"['navigator', 'filter', 'set', 'share', 'perspectives']","['navigators', 'open', 'different', 'perspectives', 'different', 'filter', 'settings', 'confuse', 'switch', 'perspectives', 'navigator', 'perform', 'operations', 'manually', 'adjust', 'filter']"
942,2383.0,,"['suggest', 'change', 'eclipse', 'examples', 'preferences']","['define', 'static', 'field', 'properties', 'description', 'general', 'refer', 'button', 'button', 'defaultsapply', 'turn', 'button', 'dialog', 'general', 'extensions', 'search', 'drive', 'button', 'smaller', 'negative', 'integer']"
943,2384.0,,['create'],"['create', 'parent']"
944,2385.0,,"['editor', 'outline', 'align']","['default', 'resource', 'persoective', 'editors', 'outline', 'editor', 'pixels', 'respect']"
945,2386.0,,"['move', 'project', 'content', 'dialog', 'confuse']","['different', 'things', 'confuse', 'create', 'project', 'rightclick', 'context', 'select', 'recommend', 'project', 'exist', 'deselect', 'default', 'location', 'checkbox', 'message', 'havent', 'change', 'project', 'button', 'active', 'message', 'say', 'project', 'rightclick', 'project', 'select', 'project', 'exist', 'default', 'location', 'button', 'check', 'location', 'default', 'location', 'default', 'location', 'message', 'message', 'project', 'content', 'location', 'string']"
946,2387.0,,"['repositories', 'toolbar', 'consistent', 'navigator']","['navigator', 'toolbar', 'toolbar', 'forward', 'repositories', 'shouldnt', 'consistent', 'completly', 'different', 'mean', 'action', 'supply', 'orgeclipseui', 'theyre', 'inconsistent']"
947,2388.0,,"['outline', 'search', 'result']","['doubleclicking', 'search', 'result', 'outline', 'outline', 'doubleclicking', 'outline', 'perspective', 'outline', 'create', 'project', 'jproject', 'create', 'package', 'call', 'create', 'testjava', 'create', 'method', 'notice', 'testjava', 'editor', 'structure', 'outline', 'method', 'outline', 'search', 'declarations', 'hierarchy', 'testjava', 'testjava', 'editor', 'search', 'double', 'result', 'testjava', 'editor', 'notice', 'outline', 'populate']"
948,2389.0,,"['workaround', 'pagechange']","['workaround', 'ctabfolder', 'childs', 'visibility', 'notification', 'workaround', 'itpuiall', 'editor', 'activate', 'restore', 'previous', 'session', 'remove']"
949,2390.0,,"['import', 'dialog', 'doesnt', 'create', 'project', 'gevfmb']","['workbench', 'project', 'import', 'select', 'source', 'directory', 'project', 'import', 'project', 'doesnt', 'wizard', 'create', 'destination', 'projectfolder', 'doesnt', 'import', 'wizard', 'project', 'workspace']"
950,2391.0,,"['action', 'enablement', 'project', 'nature', 'gewqkc']","['opportunities', 'enablement', 'project', 'natures', 'potentially', 'advantage', 'project', 'natures', 'consider', 'nickedgaroticom', 'subject', 'navigator', 'context', 'contribution', 'wednesday', 'currently', 'change', 'problem', 'condition', 'enablement', 'arbitrary', 'activate', 'plugin', 'determine', 'action', 'enable', 'eclipse', 'start', 'plugins', 'unnecessarily', 'startup', 'edit', 'edit', 'activate', 'plugin', 'robert', 'message', 'rogueoticom', 'robert', 'currently', 'selectively', 'contribute', 'action', 'project', 'functionality', 'future']"
951,2392.0,1916.0,"['change', 'compare', 'project', 'version']","['select', 'project', 'select', 'compare', 'version', 'select', 'previous', 'version', 'project', 'review', 'change', 'current', 'change', 'button', 'change', 'workspace', 'select', 'context', 'workspace', 'notice', 'remove', 'option', 'disable', 'folder', 'prompt', 'change', 'dialog', 'prompt', 'change', 'shouldnt', 'install', 'action', 'textmergeviewer', 'viewer', 'enclose', 'compareeditor', 'modification', 'editors', 'buffer', 'vcmsyncview', 'need', 'doesnt', 'support', 'buffer', 'compareeditor', 'replace', 'compareviewer', 'dialog', 'suggest', 'buffer', 'edit', 'compareeditor', 'readonly', 'easily', 'enable', 'compareaction', 'constructor']"
952,2393.0,,"['wizard', 'wizard', 'initial', 'selection']","['wizardwizard', 'select', 'dialogstore', 'remember', 'latest', 'selection', 'elaborate', 'refer', 'wizard', 'move']"
953,2394.0,,"['walkback', 'print', 'console', 'shutdown']","['close', 'workbench', 'walkback', 'print', 'console', 'shutdown', 'eclipse', 'handle', 'move', 'exceptions', 'place', 'workbench', 'execute', 'workbench', 'workbench', 'javatonative', 'plugintransfer', 'nativetojava', 'plugintransfer', 'place', 'loadoptions', 'release', 'modify', 'concern', 'exception', 'log']"
954,2395.0,,"['delete', 'editor']","['delete', 'editor', 'editor', 'unexpected', 'behaviour', 'project', 'create', 'picbmp', 'editor', 'navigator', 'delete', 'picbmp', 'picbmp', 'delete', 'navigator', 'editor', 'editor', 'choose', 'change', 'readded', 'navigator', 'behaviour', 'editor', 'eclipse', 'expect', 'retain', 'control', 'outside', 'domain', 'imagine', 'eclipse', 'associate', 'editor', 'delete']"
955,2396.0,,"['compare', 'editors', 'progress']","['save', 'resource', 'compare', 'progress', 'compare', 'easier', 'compare', 'outside', 'support', 'move']"
956,2397.0,,"['unexpecte', 'behavior', 'editor', 'geyhpz']","['resource', 'perspective', 'editor', 'resource', 'perspective', 'editor', 'modify', 'select', 'fileclose', 'expect', 'dialog', 'appear', 'editor', 'close', 'think', 'open', 'editor', 'open', 'change', 'understand', 'happenned', 'remember', 'editor', 'perspective', 'switch', 'perspective', 'edit', 'change', 'editor', 'change', 'confuse', 'handle']"
957,2398.0,,"['strange', 'behaviour', 'delete', 'project', 'unsaved', 'change', 'geyhsf']","['create', 'generic', 'project', 'myproject', 'navigator', 'create', 'myfile', 'project', 'select', 'myfile', 'delete', 'delete', 'editor', 'expect', 'behaviour', 'assume', 'change', 'delete', 'close', 'editor', 'change', 'editor', 'change', 'close', 'properly', 'delete', 'follow', 'problem', 'delete', 'project', 'editor', 'myfile', 'prompt', 'change', 'project', 'available', 'cancel', 'change', 'problem', 'editors', 'close', 'properly', 'shouldnt', 'change', 'delete']"
958,2399.0,,"['close', 'project', 'prompt', 'change', 'geyiuv']","['create', 'project', 'myproject', 'create', 'myfile', 'project', 'project', 'select', 'project', 'notice', 'editor', 'prompt', 'change', 'close', 'project', 'editor', 'close', 'follow', 'problem', 'editor', 'myfile', 'prompt', 'change', 'dialog', 'problems', 'complete', 'reason', 'resource', 'exist', 'target', 'problem', 'editors', 'close', 'close', 'project']"
959,2400.0,,"['double', 'click', 'close', 'project']","['currently', 'doubleclick', 'listener', 'project', 'cause', 'expand', 'obviously', 'double', 'click', 'close', 'project', 'doubleclicking', 'close', 'project', 'invoke', 'project', 'action']"
960,2401.0,,"['create', 'project', 'progress', 'monitor', 'geywou']","['workspace', 'create', 'folder', 'default', 'location', 'populate', 'folder', 'resources', 'create', 'project', 'workspace', 'dialog', 'progress', 'monitor', 'depend', 'project', 'location', 'workspace', 'freeze']"
961,2402.0,,"['vertical', 'geywpl']","['editor', 'placeholder', 'vertical', 'correctly']"
962,2403.0,,"['change', 'initiate', 'incremental', 'geyzpb']","['change', 'preference', 'specify', 'change', 'autobuild', 'enable']"
963,2404.0,2051.0,"['eclipse', 'shutdown', 'unknown', 'reason']","['projectsfiles', 'eclipse', 'navigator', 'invoke', 'import', 'pop', 'history', 'eclipse', 'close', 'immediately', 'dialog', 'backtrack', 'explorer', 'internet', 'explorer', 'outofmemory', 'exception', 'work', 'smaller', 'machine', 'plausible', 'confirm', 'memory', 'problem', 'easily', 'recreate', 'work', 'physical', 'memory', 'set', 'pagefile', 'fill', 'memory', 'crash', 'memory']"
964,2405.0,,"['eclipse', 'swtexception', 'invalid', 'thread', 'access', 'update']","['generation', 'background', 'thread', 'invoke', 'dialog', 'operation', 'enterprisebeans', 'runnable', 'dialogrun', 'truefork', 'truecancelable', 'fork', 'thread', 'source', 'generate', 'editor', 'source', 'follow', 'exception', 'throw', 'unhandled', 'exception', 'catch', 'reason', 'invalid', 'thread', 'access', 'problme', 'design', 'accessible', 'multiple', 'thread', 'consistent', 'workaround', 'progress', 'monitor', 'forkfalse', 'negative', 'consequence', 'operaiton', 'thread', 'cancel', 'background', 'itpuiall', 'architectural', 'runnablecontext', 'fork', 'move']"
965,2406.0,,['comment'],"['comment', 'contain', 'implementation', 'viewer', 'content', 'provider', 'implementation', 'compare', 'performance']"
966,2407.0,,"['internal', 'import']",['import']
967,2408.0,,"['open', 'disable', 'editor']","['open', 'readme', 'default', 'editor', 'doubleclicking', 'navigator', 'open', 'editor', 'editor', 'disable', 'close', 'editor', 'open', 'open', 'enable', 'editor', 'reproduce', 'reproduce', 'editor', 'open', 'editor']"
968,2409.0,,"['wizards', 'assign', 'mnemonic', 'wizard']","['wizards', 'register', 'pluginxml', 'wizard', 'dialog', 'possible', 'assign', 'mnemonics', 'apply', 'editors', 'assign', 'mnemonic', 'editor', 'map', 'dialog']"
969,2410.0,,"['request', 'hyperlinks', 'window']","['reference', 'eclipse', 'window', 'hyperlinks', 'include', 'noticehtml']"
970,2411.0,,"['problems', 'hierarchy']","['copyright', 'copyright', 'copyright', 'copyright', 'copyright', 'copyright', 'follow', 'unused', 'delete', 'package', 'private', 'copyright', 'copyright', 'copyright', 'copyright', 'similar', 'abstract', 'superclasses', 'copyright', 'indication', 'comment', 'prefer']"
971,2412.0,,"['reference', 'internal', 'workbench']","['workbench', 'expose', 'number', 'preference', 'constant', 'unfortately', 'access', 'constants', 'reference', 'workbenchplugin', 'directly', 'underlie', 'support', 'define', 'plugin', 'expose', 'constants', 'surely', 'expose', 'object', 'preference', 'iworkbench']"
